ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Fecha en que empieza el precio rebajado,Fecha en que termina el precio de oferta,Estado del impuesto,Clase de impuesto,¿En stock?,Stock,Cantidad de bajo stock,¿Permitir reservas de productos agotados?,Vendido Individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir reseñas de clientes?,Notas de la compra,Precio de oferta,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Marcas,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo predeterminado 1
,variable,552,,ES MANZANA AL SV,1,0,visible,Las imágenes son ilustrativas,"PARA PRODUCTOS AL SOLVENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-MANZANA-AL-SV.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MANZANA AL SV - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,552,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MANZANA AL SV - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,552,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MANZANA AL SV - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,552,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MANZANA AL SV - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,552,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MANZANA AL SV - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,552,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,738,,ES MANZANA CANELA,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-MANZANA-CANELA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MANZANA CANELA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,738,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MANZANA CANELA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,738,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MANZANA CANELA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,738,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MANZANA CANELA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,738,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MANZANA CANELA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,738,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,195,,ES MANZANA ROJA 5009,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-MANZANA-ROJA-5009.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MANZANA ROJA 5009 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,195,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MANZANA ROJA 5009 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,195,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MANZANA ROJA 5009 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,195,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MANZANA ROJA 5009 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,195,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MANZANA ROJA 5009 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,195,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,196,,ES MANZANA VERDE 5004,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO / JABÓN LÍQUIDO PARA MANOS / CREMA DE ENJUAGUE Y SHAMPOO,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-MANZANA-VERDE-5004.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MANZANA VERDE 5004 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,196,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MANZANA VERDE 5004 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,196,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MANZANA VERDE 5004 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,196,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MANZANA VERDE 5004 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,196,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MANZANA VERDE 5004 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,196,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,713,,ES MARACUYA,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-MARACUYA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MARACUYA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,713,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MARACUYA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,713,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MARACUYA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,713,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MARACUYA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,713,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MARACUYA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,713,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,197,,ES MARINA 3020,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,ACUÁTICO,ACUÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-MARINA-3020.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MARINA 3020 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,197,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MARINA 3020 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,197,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MARINA 3020 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,197,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MARINA 3020 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,197,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MARINA 3020 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,197,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,198,,ES MELÓN 5003,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-MELON-5003.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MELÓN 5003 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,198,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MELÓN 5003 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,198,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MELÓN 5003 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,198,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MELÓN 5003 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,198,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MELÓN 5003 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,198,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,792,,ES MELONBANANA,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-MELONBANANA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MELONBANANA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,792,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MELONBANANA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,792,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MELONBANANA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,792,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MELONBANANA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,792,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MELONBANANA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,792,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,200,,ES MENTA 7007,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,AROMÁTICO,AROMÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-MENTA-7007.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MENTA 7007 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,200,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MENTA 7007 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,200,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MENTA 7007 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,200,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MENTA 7007 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,200,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MENTA 7007 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,200,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,704,,ES MR LIMP,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-MR-LIMP.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MR LIMP - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,704,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MR LIMP - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,704,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MR LIMP - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,704,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MR LIMP - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,704,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MR LIMP - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,704,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,199,,ES MUGUET 7009,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-MUGUET-7009.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES MUGUET 7009 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,199,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES MUGUET 7009 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,199,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES MUGUET 7009 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,199,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES MUGUET 7009 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,199,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES MUGUET 7009 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,199,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,698,,ES NAG CHAMPA,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-NAG-CHAMPA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES NAG CHAMPA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,698,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES NAG CHAMPA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,698,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES NAG CHAMPA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,698,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES NAG CHAMPA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,698,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES NAG CHAMPA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,698,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,201,,ES NARANJA 5006,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,CÍTRICO,CÍTRICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-NARANJA-5006.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES NARANJA 5006 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,201,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES NARANJA 5006 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,201,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES NARANJA 5006 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,201,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES NARANJA 5006 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,201,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES NARANJA 5006 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,201,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,733,,ES NARDO,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-NARDO.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES NARDO - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,733,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES NARDO - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,733,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES NARDO - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,733,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES NARDO - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,733,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES NARDO - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,733,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,697,,ES PAPAYA,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-PAPAYA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PAPAYA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,697,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PAPAYA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,697,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PAPAYA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,697,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PAPAYA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,697,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PAPAYA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,697,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,204,,ES PERA 5027,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-PERA-5027.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PERA 5027 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,204,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PERA 5027 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,204,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PERA 5027 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,204,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PERA 5027 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,204,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PERA 5027 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,204,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,693,,ES PETALOS SV,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-PETALOS-SV.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PETALOS SV - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,693,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PETALOS SV - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,693,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PETALOS SV - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,693,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PETALOS SV - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,693,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PETALOS SV - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,693,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,757,,ES PIMIENTA NARANJA,1,0,visible,Las imágenes son ilustrativas,"PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,"AROMÁTICO, GOURMAND","AROMÁTICO, GOURMAND",,http://localhost:8069/wp-content/uploads/2026/03/ES-PIMIENTA-NARANJA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PIMIENTA NARANJA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,757,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PIMIENTA NARANJA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,757,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PIMIENTA NARANJA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,757,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PIMIENTA NARANJA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,757,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PIMIENTA NARANJA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,757,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,205,,ES PINO 3010,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,"HERBÁCEO, MADERA","HERBÁCEO, MADERA",,http://localhost:8069/wp-content/uploads/2026/03/ES-PINO-3010.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PINO 3010 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,205,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PINO 3010 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,205,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PINO 3010 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,205,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PINO 3010 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,205,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PINO 3010 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,205,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,761,,ES PINO LIMÓN,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,"HERBÁCEO, MADERA","HERBÁCEO, MADERA",,http://localhost:8069/wp-content/uploads/2026/03/ES-PINO-LIMON.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PINO LIMÓN - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,761,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PINO LIMÓN - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,761,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PINO LIMÓN - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,761,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PINO LIMÓN - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,761,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PINO LIMÓN - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,761,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,496,,ES PINO MENTA 3015,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,"HERBÁCEO, MADERA","HERBÁCEO, MADERA",,http://localhost:8069/wp-content/uploads/2026/03/ES-PINO-MENTA-3015.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
